auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,bid_data_id,number_of_bids,reserve_price,final_price,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,auction_house_name,location,auction_house_rating,y_price,y_log_price,area,log_area,volume,log_volume,artwork_age,signed_flag,log_insurance,season_q,auction_year,reserve_gt0,premium,is_top_city,nationality,artists_dealers_id,dealer_id,gallery_id,dealer_name,number_of_artists,dealer_avg_earnings,log_dealer_earnings,ownership_count,loan_count,prov_count
AUC-001907,AH-028,ARTW-000572,2017-10-13,COL-0003,AUC-001907,10,244192.0,281618,ART-00128,Artwork 572,Acrylic,2013,https://example.com/art/572.jpg,98,135,18,False,283787,UNI-001,Bambino 27,Madrid,67,281618,12.548310372580827,13230,9.490317840042412,238140,12.380618214206898,4,0,12.555982759516018,4,2017,1,0.15326464421438868,0,Austrian,AD-000203,DEALER-019,GALLERY-034,Aiden Hernandez,16,379269.9,12.84600600445965,5.0,1.0,2.0
AUC-001908,AH-024,ARTW-000326,2013-02-07,MUSEUM-020,AUC-001908,8,58134.0,65283,ART-00071,Artwork 326,Oil on Canvas,2010,https://example.com/art/326.jpg,86,38,20,True,116525,UNI-003,Lempertz 44,Milan,64,65283,11.086502262270587,3268,8.092239406724211,65360,11.087681029294444,3,1,11.665869703053506,1,2013,1,0.12297450717308288,1,Portuguese,AD-000114,DEALER-058,GALLERY-035,Noah Taylor,11,481295.8,13.08423940660922,5.0,1.0,
AUC-001908,AH-024,ARTW-000326,2013-02-07,MUSEUM-020,AUC-001908,8,58134.0,65283,ART-00071,Artwork 326,Oil on Canvas,2010,https://example.com/art/326.jpg,86,38,20,True,116525,UNI-003,Lempertz 44,Milan,64,65283,11.086502262270587,3268,8.092239406724211,65360,11.087681029294444,3,1,11.665869703053506,1,2013,1,0.12297450717308288,1,Portuguese,AD-000115,DEALER-059,GALLERY-008,Emma Garcia,16,692539.5,13.448121999088036,5.0,1.0,
AUC-001909,AH-012,ARTW-000901,2022-12-13,COL-0165,AUC-001909,2,8381.0,8858,ART-00196,Artwork 901,Watercolour,1981,https://example.com/art/901.jpg,45,28,48,False,440747,UNI-002,Ketterer 96,Madrid,60,8858,9.089189170412032,1260,7.13966033596492,60480,11.010084545108258,41,0,12.996228562530025,4,2022,1,0.056914449349719606,0,Turkish,AD-000311,DEALER-034,GALLERY-033,Sophia Johnson,10,360640.9,12.795640778231384,,1.0,
AUC-001910,AH-009,ARTW-000814,2011-12-21,COL-0169,AUC-001910,9,,33011,ART-00177,Artwork 814,Oil on Canvas,1960,https://example.com/art/814.jpg,58,100,18,False,422543,UNI-002,Lempertz 28,Hong Kong,99,33011,10.404626410712575,5800,8.665785595466064,104400,11.555994532928862,51,0,12.954048862368797,4,2011,0,,1,Pakistani,AD-000281,DEALER-026,GALLERY-032,Olivia Rodriguez,13,425704.4,12.961502836725218,5.0,,6.0
AUC-001911,AH-003,ARTW-001055,2013-08-28,COL-0046,AUC-001911,1,231764.0,231405,ART-00231,Artwork 1055,Digital,1951,https://example.com/art/1055.jpg,180,91,22,False,306994,UNI-002,PolyArts 37,Sydney,73,231405,12.351929022532612,16380,9.703877405604631,360360,12.7948615857643,62,0,12.634586739791754,3,2013,1,-0.0015489894893080892,0,Thai,AD-000362,DEALER-056,GALLERY-020,Casey Martinez,14,694935.6,13.451575897364274,1.0,,4.0
AUC-001912,AH-024,ARTW-001093,2020-08-26,COL-0064,AUC-001912,1,74045.0,70447,ART-00240,Artwork 1093,Oil on Canvas,1987,https://example.com/art/1093.jpg,178,80,39,False,136478,UNI-002,Lempertz 44,Milan,64,70447,11.162630127995534,14240,9.563880407219427,555360,13.227373631727815,33,0,11.823926035617772,3,2020,1,-0.048592072388412455,1,Pakistani,AD-000376,DEALER-003,GALLERY-003,Mason Moore,10,660576.5,13.40086973141327,5.0,3.0,
AUC-001912,AH-024,ARTW-001093,2020-08-26,COL-0064,AUC-001912,1,74045.0,70447,ART-00240,Artwork 1093,Oil on Canvas,1987,https://example.com/art/1093.jpg,178,80,39,False,136478,UNI-002,Lempertz 44,Milan,64,70447,11.162630127995534,14240,9.563880407219427,555360,13.227373631727815,33,0,11.823926035617772,3,2020,1,-0.048592072388412455,1,Pakistani,AD-000377,DEALER-035,GALLERY-019,Lucas Davis,14,339972.2,12.736622069956194,5.0,3.0,
AUC-001913,AH-029,ARTW-002057,2021-09-04,COL-0113,AUC-001913,4,23919.0,25339,ART-00456,Artwork 2057,Sculpture,1997,https://example.com/art/2057.jpg,177,77,48,True,76299,UNI-002,Tajan 32,Hong Kong,77,25339,10.14013945387513,13629,9.520028524690579,654192,13.391157693937458,24,1,11.242428217272549,3,2021,1,0.059367030394247254,1,Chinese,AD-000740,DEALER-017,GALLERY-020,Noah Taylor,10,1036172.6,13.851045255331256,1.0,2.0,3.0
AUC-001914,AH-004,ARTW-000061,2023-11-10,MUSEUM-011,AUC-001914,16,122168.0,143209,ART-00013,Artwork 61,Photography,2000,https://example.com/art/61.jpg,40,121,32,True,61290,UNI-004,Tajan 57,Paris,76,143209,11.872067363472748,4840,8.484876589939695,154880,11.950412359101131,23,1,11.023388292222021,4,2023,1,0.17223004387400956,1,Russian,AD-000025,DEALER-060,GALLERY-038,Mason Wilson,15,251142.8,12.43378096243111,2.0,,4.0
AUC-001915,AH-034,ARTW-000375,2018-11-15,COL-0030,AUC-001915,5,197020.0,214092,ART-00083,Artwork 375,Mixed Media,1963,https://example.com/art/375.jpg,87,153,11,True,109909,UNI-003,Tajan 43,New York,68,214092,12.274165779040946,13311,9.49642116306099,146421,11.894248142443502,55,1,11.607417128062947,4,2018,1,0.08665110141102426,1,Georgian,AD-000133,DEALER-034,GALLERY-033,Sophia Johnson,10,360640.9,12.795640778231384,,2.0,6.0
AUC-001916,AH-008,ARTW-001842,2016-01-05,COL-0029,AUC-001916,10,47320.0,54880,ART-00410,Artwork 1842,Acrylic,2013,https://example.com/art/1842.jpg,130,96,32,True,212715,UNI-004,Dorothea 9,Madrid,89,54880,10.9129224838081,12480,9.431962766918454,399360,12.897621048726421,3,1,12.267713221678425,1,2016,1,0.15976331360946747,0,Italian,AD-000660,DEALER-007,GALLERY-016,Riley Smith,16,1026988.7,13.842142459649107,5.0,,6.0
AUC-001917,AH-035,ARTW-001081,2024-11-26,COL-0185,AUC-001917,8,91170.0,106176,ART-00238,Artwork 1081,Sculpture,1989,https://example.com/art/1081.jpg,117,192,29,True,404366,UNI-001,Lempertz 45,Chicago,85,106176,11.572862791830056,22464,10.01971382150426,651456,13.386966671833921,35,1,12.910078160424911,4,2024,1,0.16459361632115826,0,Danish,AD-000374,DEALER-005,GALLERY-004,Riley Jones,9,61781.7,11.031378668981509,2.0,2.0,
AUC-001918,AH-025,ARTW-001684,2015-10-25,COL-0129,AUC-001918,1,45707.0,45290,ART-00375,Artwork 1684,Photography,1986,https://example.com/art/1684.jpg,77,141,22,False,285887,UNI-002,Sothelake 71,Chicago,89,45290,10.720863616235846,10857,9.292657414465397,238854,12.383611952239363,29,0,12.56335540471179,4,2015,1,-0.009123329030564247,0,Thai,AD-000600,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,1.0,,2.0
AUC-001918,AH-025,ARTW-001684,2015-10-25,COL-0129,AUC-001918,1,45707.0,45290,ART-00375,Artwork 1684,Photography,1986,https://example.com/art/1684.jpg,77,141,22,False,285887,UNI-002,Sothelake 71,Chicago,89,45290,10.720863616235846,10857,9.292657414465397,238854,12.383611952239363,29,0,12.56335540471179,4,2015,1,-0.009123329030564247,0,Thai,AD-000601,DEALER-030,GALLERY-022,Alex Miller,11,512123.2,13.14632245272933,1.0,,2.0
AUC-001918,AH-025,ARTW-001684,2015-10-25,COL-0129,AUC-001918,1,45707.0,45290,ART-00375,Artwork 1684,Photography,1986,https://example.com/art/1684.jpg,77,141,22,False,285887,UNI-002,Sothelake 71,Chicago,89,45290,10.720863616235846,10857,9.292657414465397,238854,12.383611952239363,29,0,12.56335540471179,4,2015,1,-0.009123329030564247,0,Thai,AD-000602,DEALER-052,GALLERY-027,Taylor Jones,20,146171.5,11.892542710109863,1.0,,2.0
AUC-001919,AH-008,ARTW-000605,2020-07-03,COL-0093,AUC-001919,1,129058.0,127831,ART-00135,Artwork 605,Oil on Canvas,2000,https://example.com/art/605.jpg,83,183,43,True,467777,UNI-005,Dorothea 9,Madrid,89,127831,11.758472180819224,15189,9.628392595589819,653127,13.3895284074262,20,1,13.055749103381615,3,2020,1,-0.009507353283020038,0,Danish,AD-000215,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,4.0,1.0,5.0
AUC-001919,AH-008,ARTW-000605,2020-07-03,COL-0093,AUC-001919,1,129058.0,127831,ART-00135,Artwork 605,Oil on Canvas,2000,https://example.com/art/605.jpg,83,183,43,True,467777,UNI-005,Dorothea 9,Madrid,89,127831,11.758472180819224,15189,9.628392595589819,653127,13.3895284074262,20,1,13.055749103381615,3,2020,1,-0.009507353283020038,0,Danish,AD-000216,DEALER-057,GALLERY-025,Liam Jones,8,54008.5,10.896915235999186,4.0,1.0,5.0
AUC-001920,AH-020,ARTW-000853,2017-08-24,COL-0092,AUC-001920,8,176771.0,205878,ART-00186,Artwork 853,Watercolour,1987,https://example.com/art/853.jpg,158,122,42,False,432465,UNI-005,Chrystalis 5,Chicago,94,205878,12.235043896556526,19276,9.866667954397592,809592,13.6042869312329,30,0,12.977258989547167,3,2017,1,0.16465936154686006,0,Brazilian,AD-000299,DEALER-024,GALLERY-024,Oliver Johnson,18,514463.6,13.15088202722437,2.0,3.0,3.0
AUC-001921,AH-001,ARTW-000058,2019-03-16,COL-0132,AUC-001921,12,9421.0,11196,ART-00012,Artwork 58,Digital,1960,https://example.com/art/58.jpg,134,117,43,False,240475,UNI-002,Dorothea 70,Chicago,89,11196,9.323401164260197,15678,9.66007751636045,674154,13.421215333781731,59,0,12.390375571448597,1,2019,1,0.18840887379259103,0,Portuguese,AD-000023,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,,,6.0
AUC-001921,AH-001,ARTW-000058,2019-03-16,COL-0132,AUC-001921,12,9421.0,11196,ART-00012,Artwork 58,Digital,1960,https://example.com/art/58.jpg,134,117,43,False,240475,UNI-002,Dorothea 70,Chicago,89,11196,9.323401164260197,15678,9.66007751636045,674154,13.421215333781731,59,0,12.390375571448597,1,2019,1,0.18840887379259103,0,Portuguese,AD-000024,DEALER-006,GALLERY-022,Elijah Hernandez,16,91529.4,11.424426436521138,,,6.0
AUC-001922,AH-028,ARTW-001021,2022-08-21,MUSEUM-005,AUC-001922,1,10270.0,10115,ART-00225,Artwork 1021,Watercolour,2023,https://example.com/art/1021.jpg,147,56,27,True,440580,UNI-002,Bambino 27,Madrid,67,10115,9.221873607789856,8232,9.015905747298426,222264,12.311625642662252,0,1,12.995849589406484,3,2022,1,-0.015092502434274586,0,Polish,AD-000354,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,3.0,1.0,6.0
AUC-001922,AH-028,ARTW-001021,2022-08-21,MUSEUM-005,AUC-001922,1,10270.0,10115,ART-00225,Artwork 1021,Watercolour,2023,https://example.com/art/1021.jpg,147,56,27,True,440580,UNI-002,Bambino 27,Madrid,67,10115,9.221873607789856,8232,9.015905747298426,222264,12.311625642662252,0,1,12.995849589406484,3,2022,1,-0.015092502434274586,0,Polish,AD-000355,DEALER-002,GALLERY-027,Skyler Brown,14,54012.7,10.896992997072772,3.0,1.0,6.0
AUC-001922,AH-028,ARTW-001021,2022-08-21,MUSEUM-005,AUC-001922,1,10270.0,10115,ART-00225,Artwork 1021,Watercolour,2023,https://example.com/art/1021.jpg,147,56,27,True,440580,UNI-002,Bambino 27,Madrid,67,10115,9.221873607789856,8232,9.015905747298426,222264,12.311625642662252,0,1,12.995849589406484,3,2022,1,-0.015092502434274586,0,Polish,AD-000356,DEALER-043,GALLERY-001,Morgan Martin,18,306762.6,12.633832697368677,3.0,1.0,6.0
AUC-001923,AH-027,ARTW-002190,2015-06-21,COL-0095,AUC-001923,1,131803.0,130607,ART-00485,Artwork 2190,Digital,1986,https://example.com/art/2190.jpg,95,96,41,True,224859,UNI-002,Chrystalis 36,Shanghai,76,130607,11.779955749691137,9120,9.118334726180159,373920,12.831799824137958,29,1,12.32323326530375,2,2015,1,-0.009074148539866315,1,Bangladeshi,AD-000791,DEALER-040,GALLERY-030,Avery Smith,13,249769.1,12.4282961737529,,,2.0
AUC-001923,AH-027,ARTW-002190,2015-06-21,COL-0095,AUC-001923,1,131803.0,130607,ART-00485,Artwork 2190,Digital,1986,https://example.com/art/2190.jpg,95,96,41,True,224859,UNI-002,Chrystalis 36,Shanghai,76,130607,11.779955749691137,9120,9.118334726180159,373920,12.831799824137958,29,1,12.32323326530375,2,2015,1,-0.009074148539866315,1,Bangladeshi,AD-000792,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,,,2.0
AUC-001923,AH-027,ARTW-002190,2015-06-21,COL-0095,AUC-001923,1,131803.0,130607,ART-00485,Artwork 2190,Digital,1986,https://example.com/art/2190.jpg,95,96,41,True,224859,UNI-002,Chrystalis 36,Shanghai,76,130607,11.779955749691137,9120,9.118334726180159,373920,12.831799824137958,29,1,12.32323326530375,2,2015,1,-0.009074148539866315,1,Bangladeshi,AD-000793,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,,,2.0
AUC-001924,AH-021,ARTW-000517,2019-04-18,COL-0100,AUC-001924,4,18770.0,20391,ART-00115,Artwork 517,Oil on Canvas,1952,https://example.com/art/517.jpg,101,96,19,True,152391,UNI-001,Bambino 16,Seoul,100,20391,9.92289794605595,9696,9.179571838304547,184224,12.123913115635201,67,1,11.934211427418534,2,2019,1,0.0863612147043154,1,Belgian,AD-000183,DEALER-030,GALLERY-022,Alex Miller,11,512123.2,13.14632245272933,,1.0,
AUC-001925,AH-024,ARTW-002093,2023-06-02,COL-0117,AUC-001925,3,135449.0,147065,ART-00465,Artwork 2093,Mixed Media,1961,https://example.com/art/2093.jpg,160,149,41,True,78422,UNI-003,Lempertz 44,Milan,64,147065,11.898636744591531,23840,10.079162066608289,977440,13.79269321096377,62,1,11.269872530661653,2,2023,1,0.0857592156457412,1,Vietnamese,AD-000753,DEALER-017,GALLERY-020,Noah Taylor,10,1036172.6,13.851045255331256,5.0,2.0,
AUC-001925,AH-024,ARTW-002093,2023-06-02,COL-0117,AUC-001925,3,135449.0,147065,ART-00465,Artwork 2093,Mixed Media,1961,https://example.com/art/2093.jpg,160,149,41,True,78422,UNI-003,Lempertz 44,Milan,64,147065,11.898636744591531,23840,10.079162066608289,977440,13.79269321096377,62,1,11.269872530661653,2,2023,1,0.0857592156457412,1,Vietnamese,AD-000754,DEALER-018,GALLERY-031,Avery Martin,12,213006.1,12.269080777469352,5.0,2.0,
AUC-001925,AH-024,ARTW-002093,2023-06-02,COL-0117,AUC-001925,3,135449.0,147065,ART-00465,Artwork 2093,Mixed Media,1961,https://example.com/art/2093.jpg,160,149,41,True,78422,UNI-003,Lempertz 44,Milan,64,147065,11.898636744591531,23840,10.079162066608289,977440,13.79269321096377,62,1,11.269872530661653,2,2023,1,0.0857592156457412,1,Vietnamese,AD-000755,DEALER-037,GALLERY-010,Elijah Anderson,7,781760.7,13.569305241629582,5.0,2.0,
AUC-001926,AH-006,ARTW-000589,2015-10-13,COL-0009,AUC-001926,1,177271.0,174489,ART-00131,Artwork 589,Photography,2014,https://example.com/art/589.jpg,124,84,41,True,374066,UNI-001,Wright 25,Sydney,80,174489,12.069622712392276,10416,9.251194365984448,427056,12.964672772763194,1,1,12.832190204737257,4,2015,1,-0.015693486244224945,0,Swedish,AD-000207,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,,2.0,4.0
AUC-001927,AH-019,ARTW-001446,2013-10-06,COL-0017,AUC-001927,5,18218.0,20539,ART-00318,Artwork 1446,Oil on Canvas,2005,https://example.com/art/1446.jpg,87,87,15,False,340171,UNI-001,Lempertz 24,New York,65,20539,9.930129483482549,7569,8.931948346431495,113535,11.639875246229197,8,0,12.737206651029947,4,2013,1,0.12740147107256558,1,Portuguese,AD-000512,DEALER-031,GALLERY-038,Taylor Lopez,12,104194.2,11.55402134198125,2.0,3.0,
AUC-001927,AH-019,ARTW-001446,2013-10-06,COL-0017,AUC-001927,5,18218.0,20539,ART-00318,Artwork 1446,Oil on Canvas,2005,https://example.com/art/1446.jpg,87,87,15,False,340171,UNI-001,Lempertz 24,New York,65,20539,9.930129483482549,7569,8.931948346431495,113535,11.639875246229197,8,0,12.737206651029947,4,2013,1,0.12740147107256558,1,Portuguese,AD-000513,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,2.0,3.0,
AUC-001928,AH-011,ARTW-001826,2012-12-01,COL-0073,AUC-001928,2,35484.0,37530,ART-00407,Artwork 1826,Acrylic,1959,https://example.com/art/1826.jpg,35,109,13,False,307123,UNI-005,Ketterer 30,Madrid,64,37530,10.532922537124472,3815,8.246958032568177,49595,10.811665464299733,53,0,12.635006853814923,4,2012,1,0.05765979032803517,0,Israeli,AD-000655,DEALER-050,GALLERY-036,Noah Wilson,12,181179.2,12.10724739509727,1.0,,4.0
AUC-001929,AH-007,ARTW-001033,2019-07-18,COL-0036,AUC-001929,5,13271.0,13990,ART-00227,Artwork 1033,Acrylic,1986,https://example.com/art/1033.jpg,166,66,37,False,234928,UNI-002,PolyArts 82,Milan,87,13990,9.546169544733285,10956,9.301733800405394,405372,12.912562909894087,33,0,12.367038619816965,3,2019,1,0.05417828347524678,1,Australian,AD-000358,DEALER-057,GALLERY-025,Liam Jones,8,54008.5,10.896915235999186,4.0,,2.0
AUC-001930,AH-005,ARTW-001537,2015-04-11,COL-0176,AUC-001930,6,135157.0,151239,ART-00340,Artwork 1537,Photography,1977,https://example.com/art/1537.jpg,131,57,20,False,365934,UNI-003,Dorothea 21,Paris,88,151239,11.926623258004868,7467,8.918382504661613,149340,11.91398756069691,38,0,12.810211000983116,2,2015,1,0.11898754781476358,1,Vietnamese,AD-000549,DEALER-026,GALLERY-032,Olivia Rodriguez,13,425704.4,12.961502836725218,3.0,3.0,4.0
AUC-001931,AH-002,ARTW-001574,2023-07-01,COL-0160,AUC-001931,1,34985.0,34111,ART-00348,Artwork 1574,Photography,2021,https://example.com/art/1574.jpg,105,175,5,True,140996,UNI-004,Sothelake 85,Zurich,98,34111,10.437404507525516,18375,9.818800744368934,91875,11.428195120809646,2,1,11.85649389253821,3,2023,1,-0.024982135200800344,1,Russian,AD-000558,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,5.0,,3.0
AUC-001932,AH-016,ARTW-000266,2021-03-10,COL-0023,AUC-001932,7,34894.0,38193,ART-00057,Artwork 266,Mixed Media,2021,https://example.com/art/266.jpg,91,113,36,False,129589,UNI-005,Cambiaso 24,Dubai,64,38193,10.550433714195359,10283,9.23834456838578,370188,12.821768965011787,0,0,11.77213089942946,1,2021,1,0.0945434745228406,1,Indian,AD-000093,DEALER-018,GALLERY-031,Avery Martin,12,213006.1,12.269080777469352,2.0,1.0,
AUC-001932,AH-016,ARTW-000266,2021-03-10,COL-0023,AUC-001932,7,34894.0,38193,ART-00057,Artwork 266,Mixed Media,2021,https://example.com/art/266.jpg,91,113,36,False,129589,UNI-005,Cambiaso 24,Dubai,64,38193,10.550433714195359,10283,9.23834456838578,370188,12.821768965011787,0,0,11.77213089942946,1,2021,1,0.0945434745228406,1,Indian,AD-000094,DEALER-054,GALLERY-006,Charlotte Johnson,16,674561.6,13.421819759811923,2.0,1.0,
AUC-001933,AH-029,ARTW-000182,2011-09-03,COL-0020,AUC-001933,10,75598.0,90876,ART-00039,Artwork 182,Sculpture,1972,https://example.com/art/182.jpg,132,175,31,False,372540,UNI-002,Tajan 32,Hong Kong,77,90876,11.417262222846738,23100,10.047631185616188,716100,13.481576497447065,39,0,12.828102377858905,3,2011,1,0.20209529352628378,1,Egyptian,AD-000065,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,4.0,3.0,6.0
AUC-001933,AH-029,ARTW-000182,2011-09-03,COL-0020,AUC-001933,10,75598.0,90876,ART-00039,Artwork 182,Sculpture,1972,https://example.com/art/182.jpg,132,175,31,False,372540,UNI-002,Tajan 32,Hong Kong,77,90876,11.417262222846738,23100,10.047631185616188,716100,13.481576497447065,39,0,12.828102377858905,3,2011,1,0.20209529352628378,1,Egyptian,AD-000066,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,4.0,3.0,6.0
AUC-001934,AH-035,ARTW-000044,2023-09-26,COL-0120,AUC-001934,10,,204389,ART-00009,Artwork 44,Sculpture,2013,https://example.com/art/44.jpg,70,28,17,True,70604,UNI-004,Lempertz 45,Chicago,85,204389,12.227785212435824,1960,7.581209826196346,33320,10.41394310783523,10,1,11.164856242503353,3,2023,0,,0,Finnish,AD-000017,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,3.0,,2.0
AUC-001935,AH-036,ARTW-000989,2017-05-03,COL-0179,AUC-001935,1,56412.0,57442,ART-00218,Artwork 989,Oil on Canvas,1975,https://example.com/art/989.jpg,199,35,30,False,255787,UNI-005,Ketterer 82,London,74,57442,10.958548430770506,6965,8.848796450925947,208950,12.24985505369854,42,0,12.452104255376767,2,2017,1,0.018258526554633767,1,Swiss,AD-000342,DEALER-056,GALLERY-020,Casey Martinez,14,694935.6,13.451575897364274,1.0,,
AUC-001936,AH-008,ARTW-001821,2016-10-27,COL-0100,AUC-001936,8,98177.0,115217,ART-00406,Artwork 1821,Watercolour,1965,https://example.com/art/1821.jpg,74,122,7,True,185060,UNI-005,Dorothea 9,Madrid,89,115217,11.654581265038168,9028,9.10819689830748,63196,11.05401211065386,51,1,12.128440779441291,4,2016,1,0.1735640730517331,0,Israeli,AD-000653,DEALER-002,GALLERY-027,Skyler Brown,14,54012.7,10.896992997072772,2.0,,5.0
AUC-001936,AH-008,ARTW-001821,2016-10-27,COL-0100,AUC-001936,8,98177.0,115217,ART-00406,Artwork 1821,Watercolour,1965,https://example.com/art/1821.jpg,74,122,7,True,185060,UNI-005,Dorothea 9,Madrid,89,115217,11.654581265038168,9028,9.10819689830748,63196,11.05401211065386,51,1,12.128440779441291,4,2016,1,0.1735640730517331,0,Israeli,AD-000654,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,2.0,,5.0
AUC-001937,AH-031,ARTW-001615,2011-12-10,COL-0024,AUC-001937,8,117387.0,129676,ART-00358,Artwork 1615,Oil on Canvas,2012,https://example.com/art/1615.jpg,22,130,16,False,162433,UNI-001,Ketterer 79,Seoul,96,129676,11.772802022273982,2860,7.95892649305011,45760,10.731187478961756,0,0,11.998027044402962,4,2011,1,0.10468791263087054,1,Brazilian,AD-000576,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,3.0,,2.0
AUC-001938,AH-007,ARTW-001742,2011-09-02,COL-0129,AUC-001938,7,224414.0,260886,ART-00388,Artwork 1742,Watercolour,2008,https://example.com/art/1742.jpg,31,91,29,True,240820,UNI-004,PolyArts 82,Milan,87,260886,12.471842642363265,2821,7.945201132412759,81809,11.312154764507744,3,1,12.391809197916619,3,2011,1,0.16252105483615104,1,Indonesian,AD-000625,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,,3.0,
AUC-001939,AH-032,ARTW-000371,2017-12-24,COL-0163,AUC-001939,1,100712.0,99081,ART-00081,Artwork 371,Oil on Canvas,2017,https://example.com/art/371.jpg,180,125,9,False,119124,UNI-001,Sothelake 44,Geneva,77,99081,11.503703069108086,22500,10.021315031649332,202500,12.218500103788143,0,0,11.687928640956503,4,2017,1,-0.016194693780284375,1,Austrian,AD-000129,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,2.0,2.0,4.0
AUC-001940,AH-025,ARTW-001246,2012-09-24,COL-0176,AUC-001940,6,113889.0,129075,ART-00273,Artwork 1246,Digital,1963,https://example.com/art/1246.jpg,165,88,50,True,148674,UNI-002,Sothelake 71,Chicago,89,129075,11.7681566571515,14520,9.583351156530737,726000,13.495306671216452,49,1,11.909517994574795,3,2012,1,0.13334035771672417,0,Dutch,AD-000436,DEALER-003,GALLERY-003,Mason Moore,10,660576.5,13.40086973141327,4.0,1.0,2.0
AUC-001941,AH-009,ARTW-001579,2024-12-12,MUSEUM-017,AUC-001941,1,4926.0,4841,ART-00350,Artwork 1579,Watercolour,1956,https://example.com/art/1579.jpg,149,154,4,True,123233,UNI-003,Lempertz 28,Hong Kong,99,4841,8.485083137498004,22946,10.040942487989975,91784,11.42720416456475,68,1,11.721840266033704,4,2024,1,-0.017255379618351604,1,Mexican,AD-000562,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,3.0,1.0,
AUC-001941,AH-009,ARTW-001579,2024-12-12,MUSEUM-017,AUC-001941,1,4926.0,4841,ART-00350,Artwork 1579,Watercolour,1956,https://example.com/art/1579.jpg,149,154,4,True,123233,UNI-003,Lempertz 28,Hong Kong,99,4841,8.485083137498004,22946,10.040942487989975,91784,11.42720416456475,68,1,11.721840266033704,4,2024,1,-0.017255379618351604,1,Mexican,AD-000563,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,3.0,1.0,
AUC-001941,AH-009,ARTW-001579,2024-12-12,MUSEUM-017,AUC-001941,1,4926.0,4841,ART-00350,Artwork 1579,Watercolour,1956,https://example.com/art/1579.jpg,149,154,4,True,123233,UNI-003,Lempertz 28,Hong Kong,99,4841,8.485083137498004,22946,10.040942487989975,91784,11.42720416456475,68,1,11.721840266033704,4,2024,1,-0.017255379618351604,1,Mexican,AD-000564,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,3.0,1.0,
AUC-001942,AH-033,ARTW-000968,2016-02-11,COL-0154,AUC-001942,4,183210.0,203508,ART-00213,Artwork 968,Mixed Media,1967,https://example.com/art/968.jpg,33,119,12,False,316963,UNI-001,ArtNow 85,Zurich,95,203508,12.22346550893107,3927,8.275885669474356,47124,10.760558924750312,49,0,12.666543481741693,1,2016,1,0.11079089569346652,1,Sri Lankan,AD-000334,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,1.0,,
AUC-001942,AH-033,ARTW-000968,2016-02-11,COL-0154,AUC-001942,4,183210.0,203508,ART-00213,Artwork 968,Mixed Media,1967,https://example.com/art/968.jpg,33,119,12,False,316963,UNI-001,ArtNow 85,Zurich,95,203508,12.22346550893107,3927,8.275885669474356,47124,10.760558924750312,49,0,12.666543481741693,1,2016,1,0.11079089569346652,1,Sri Lankan,AD-000335,DEALER-052,GALLERY-027,Taylor Jones,20,146171.5,11.892542710109863,1.0,,
AUC-001943,AH-010,ARTW-001859,2011-07-10,COL-0052,AUC-001943,9,86978.0,102267,ART-00414,Artwork 1859,Digital,1955,https://example.com/art/1859.jpg,138,71,23,True,409101,UNI-001,Tajan 86,Dubai,85,102267,11.535352097531785,9798,9.190035618635818,225354,12.32543221558066,56,1,12.921719792685789,3,2011,1,0.17578008231966705,1,Indonesian,AD-000664,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,,,
